# data from file /Users/tpaneque/Library/CloudStorage/Dropbox/Documents_MAC_ESO/MAPS/hd163296/HD_163296_CO_220GHz.robust_0.5.JvMcorr.image.fits
# parameters used:
# PA: -133.3
# inc: 46.7
# dist: 101.0 
# vsys: 5800.0 
# Xmax: 800 
# Zmax: 300
# r[au] h[au] temp[K] std_temp[K]
2.130000000000000000e+02 7.000000000000000000e+00 2.509106826782226562e+01 0.000000000000000000e+00
2.130000000000000000e+02 8.000000000000000000e+00 2.680210113525390625e+01 0.000000000000000000e+00
2.130000000000000000e+02 1.000000000000000000e+01 3.221950531005859375e+01 0.000000000000000000e+00
2.130000000000000000e+02 1.200000000000000000e+01 2.776916885375976562e+01 0.000000000000000000e+00
2.130000000000000000e+02 1.300000000000000000e+01 2.797560501098632812e+01 0.000000000000000000e+00
2.130000000000000000e+02 1.600000000000000000e+01 3.206405067443847656e+01 4.822118759155273438e+00
2.130000000000000000e+02 2.000000000000000000e+01 3.210284805297851562e+01 4.154956817626953125e+00
2.130000000000000000e+02 2.300000000000000000e+01 3.200057983398437500e+01 0.000000000000000000e+00
2.130000000000000000e+02 2.400000000000000000e+01 3.328135681152343750e+01 0.000000000000000000e+00
2.130000000000000000e+02 2.500000000000000000e+01 3.424637985229492188e+01 0.000000000000000000e+00
2.130000000000000000e+02 2.700000000000000000e+01 3.256342697143554688e+01 0.000000000000000000e+00
2.130000000000000000e+02 2.900000000000000000e+01 3.407340240478515625e+01 0.000000000000000000e+00
2.130000000000000000e+02 3.900000000000000000e+01 3.889620335896810133e+01 2.315000776928821224e+00
2.130000000000000000e+02 4.000000000000000000e+01 3.357640838623046875e+01 0.000000000000000000e+00
2.130000000000000000e+02 4.100000000000000000e+01 3.651740264892578125e+01 0.000000000000000000e+00
2.130000000000000000e+02 4.700000000000000000e+01 4.273460769653320312e+01 0.000000000000000000e+00
2.130000000000000000e+02 5.000000000000000000e+01 4.072495079040527344e+01 1.437587738037109375e-01
2.130000000000000000e+02 5.300000000000000000e+01 3.815593719482421875e+01 0.000000000000000000e+00
2.130000000000000000e+02 6.000000000000000000e+01 4.099859619140625000e+01 0.000000000000000000e+00
2.130000000000000000e+02 6.200000000000000000e+01 4.112758636474609375e+01 0.000000000000000000e+00
2.130000000000000000e+02 6.900000000000000000e+01 4.288584136962890625e+01 0.000000000000000000e+00
2.130000000000000000e+02 7.000000000000000000e+01 4.230342102050781250e+01 0.000000000000000000e+00
2.140000000000000000e+02 0.000000000000000000e+00 2.957336807250976562e+01 0.000000000000000000e+00
2.140000000000000000e+02 1.000000000000000000e+00 2.730618476867675781e+01 5.562979586088667716e+00
2.140000000000000000e+02 3.000000000000000000e+00 2.954219055175781250e+01 5.170104980468750000e+00
2.140000000000000000e+02 8.000000000000000000e+00 3.751067352294921875e+01 0.000000000000000000e+00
2.140000000000000000e+02 1.100000000000000000e+01 2.740880203247070312e+01 0.000000000000000000e+00
2.140000000000000000e+02 1.200000000000000000e+01 2.953568935394287109e+01 5.136246681213378906e+00
2.140000000000000000e+02 1.300000000000000000e+01 2.835192871093750000e+01 0.000000000000000000e+00
2.140000000000000000e+02 1.400000000000000000e+01 2.890674591064453125e+01 0.000000000000000000e+00
2.140000000000000000e+02 1.800000000000000000e+01 3.945748901367187500e+01 0.000000000000000000e+00
2.140000000000000000e+02 2.500000000000000000e+01 3.449201107025146484e+01 3.578151560011727295e+00
2.140000000000000000e+02 3.100000000000000000e+01 3.269210815429687500e+01 1.918132781982421875e+00
2.140000000000000000e+02 3.700000000000000000e+01 3.865399169921875000e+01 3.196792602539062500e-01
2.140000000000000000e+02 3.900000000000000000e+01 3.874526786804199219e+01 1.220392227172851562e+00
2.140000000000000000e+02 4.100000000000000000e+01 3.468774414062500000e+01 0.000000000000000000e+00
2.140000000000000000e+02 4.200000000000000000e+01 3.476003265380859375e+01 0.000000000000000000e+00
2.140000000000000000e+02 4.500000000000000000e+01 3.856592559814453125e+01 0.000000000000000000e+00
2.140000000000000000e+02 4.900000000000000000e+01 4.031090927124023438e+01 0.000000000000000000e+00
2.140000000000000000e+02 5.500000000000000000e+01 3.983604049682617188e+01 0.000000000000000000e+00
2.140000000000000000e+02 5.600000000000000000e+01 4.249344635009765625e+01 0.000000000000000000e+00
2.140000000000000000e+02 5.900000000000000000e+01 3.635298156738281250e+01 0.000000000000000000e+00
2.140000000000000000e+02 6.100000000000000000e+01 3.858840560913085938e+01 0.000000000000000000e+00
2.140000000000000000e+02 6.200000000000000000e+01 4.211504364013671875e+01 0.000000000000000000e+00
2.140000000000000000e+02 6.300000000000000000e+01 4.195851135253906250e+01 0.000000000000000000e+00
2.140000000000000000e+02 6.400000000000000000e+01 3.951286315917968750e+01 0.000000000000000000e+00
2.140000000000000000e+02 7.000000000000000000e+01 4.289752197265625000e+01 0.000000000000000000e+00
2.140000000000000000e+02 7.200000000000000000e+01 4.071684646606445312e+01 0.000000000000000000e+00
2.140000000000000000e+02 7.300000000000000000e+01 4.377658081054687500e+01 0.000000000000000000e+00
2.140000000000000000e+02 7.400000000000000000e+01 4.224990463256835938e+01 0.000000000000000000e+00
2.140000000000000000e+02 7.500000000000000000e+01 4.260862731933593750e+01 0.000000000000000000e+00
2.140000000000000000e+02 7.600000000000000000e+01 3.932359313964843750e+01 0.000000000000000000e+00
2.140000000000000000e+02 8.100000000000000000e+01 4.285359954833984375e+01 0.000000000000000000e+00
2.150000000000000000e+02 1.000000000000000000e+00 2.463460540771484375e+01 0.000000000000000000e+00
2.150000000000000000e+02 1.800000000000000000e+01 2.991161918640136719e+01 0.000000000000000000e+00
2.150000000000000000e+02 2.400000000000000000e+01 3.121728134155273438e+01 0.000000000000000000e+00
2.150000000000000000e+02 2.500000000000000000e+01 3.083401393890380859e+01 6.711721420288085938e-01
2.150000000000000000e+02 2.700000000000000000e+01 3.181505966186523438e+01 0.000000000000000000e+00
2.150000000000000000e+02 3.000000000000000000e+01 4.086717224121093750e+01 0.000000000000000000e+00
2.150000000000000000e+02 3.400000000000000000e+01 4.012417602539062500e+01 0.000000000000000000e+00
2.150000000000000000e+02 3.900000000000000000e+01 3.928216552734375000e+01 0.000000000000000000e+00
2.150000000000000000e+02 4.100000000000000000e+01 3.562840270996093750e+01 0.000000000000000000e+00
2.150000000000000000e+02 4.200000000000000000e+01 3.980719757080078125e+01 0.000000000000000000e+00
2.150000000000000000e+02 4.400000000000000000e+01 3.969371032714843750e+01 0.000000000000000000e+00
2.150000000000000000e+02 4.600000000000000000e+01 3.969238281250000000e+01 0.000000000000000000e+00
2.150000000000000000e+02 4.700000000000000000e+01 3.992820739746093750e+01 0.000000000000000000e+00
2.150000000000000000e+02 4.900000000000000000e+01 4.045890808105468750e+01 0.000000000000000000e+00
2.150000000000000000e+02 5.700000000000000000e+01 4.283924102783203125e+01 0.000000000000000000e+00
2.150000000000000000e+02 6.200000000000000000e+01 4.334215927124023438e+01 0.000000000000000000e+00
2.150000000000000000e+02 6.300000000000000000e+01 4.276249504089355469e+01 2.845172882080078125e-01
2.150000000000000000e+02 6.400000000000000000e+01 4.179806518554687500e+01 0.000000000000000000e+00
2.150000000000000000e+02 6.800000000000000000e+01 4.305177307128906250e+01 5.962295532226562500e-01
2.160000000000000000e+02 0.000000000000000000e+00 2.472401809692382812e+01 0.000000000000000000e+00
2.160000000000000000e+02 1.000000000000000000e+00 3.031886863708496094e+01 0.000000000000000000e+00
2.160000000000000000e+02 3.000000000000000000e+00 2.460228919982910156e+01 2.447490692138671875e-01
2.160000000000000000e+02 5.000000000000000000e+00 2.219815826416015625e+01 0.000000000000000000e+00
2.160000000000000000e+02 9.000000000000000000e+00 2.456084823608398438e+01 0.000000000000000000e+00
2.160000000000000000e+02 1.000000000000000000e+01 3.405078125000000000e+01 0.000000000000000000e+00
2.160000000000000000e+02 1.200000000000000000e+01 2.568071365356445312e+01 0.000000000000000000e+00
2.160000000000000000e+02 1.400000000000000000e+01 3.157275772094726562e+01 0.000000000000000000e+00
2.160000000000000000e+02 1.700000000000000000e+01 2.902084922790527344e+01 1.156307220458984375e+00
2.160000000000000000e+02 2.100000000000000000e+01 2.752432441711425781e+01 0.000000000000000000e+00
2.160000000000000000e+02 2.400000000000000000e+01 3.999229431152343750e+01 0.000000000000000000e+00
2.160000000000000000e+02 2.500000000000000000e+01 2.914382553100585938e+01 0.000000000000000000e+00
2.160000000000000000e+02 3.000000000000000000e+01 3.671848297119140625e+01 0.000000000000000000e+00
2.160000000000000000e+02 3.400000000000000000e+01 3.203064727783203125e+01 0.000000000000000000e+00
2.160000000000000000e+02 3.800000000000000000e+01 3.749280548095703125e+01 0.000000000000000000e+00
2.160000000000000000e+02 3.900000000000000000e+01 4.036485290527343750e+01 0.000000000000000000e+00
2.160000000000000000e+02 4.100000000000000000e+01 3.425423431396484375e+01 0.000000000000000000e+00
2.160000000000000000e+02 4.500000000000000000e+01 3.768515396118164062e+01 0.000000000000000000e+00
2.160000000000000000e+02 4.700000000000000000e+01 4.119265747070312500e+01 0.000000000000000000e+00
2.160000000000000000e+02 4.900000000000000000e+01 3.600406646728515625e+01 0.000000000000000000e+00
2.160000000000000000e+02 5.000000000000000000e+01 4.005784225463867188e+01 6.477737426757812500e-02
2.160000000000000000e+02 5.300000000000000000e+01 3.801884460449218750e+01 0.000000000000000000e+00
2.160000000000000000e+02 5.600000000000000000e+01 4.051073455810546875e+01 0.000000000000000000e+00
2.160000000000000000e+02 6.300000000000000000e+01 4.084085464477539062e+01 0.000000000000000000e+00
2.160000000000000000e+02 6.400000000000000000e+01 4.411477661132812500e+01 0.000000000000000000e+00
2.160000000000000000e+02 7.000000000000000000e+01 4.088933944702148438e+01 0.000000000000000000e+00
2.160000000000000000e+02 7.600000000000000000e+01 4.218409729003906250e+01 0.000000000000000000e+00
2.160000000000000000e+02 8.000000000000000000e+01 4.194202423095703125e+01 0.000000000000000000e+00
2.160000000000000000e+02 8.300000000000000000e+01 4.089608001708984375e+01 0.000000000000000000e+00
2.170000000000000000e+02 1.000000000000000000e+00 2.443421363830566406e+01 0.000000000000000000e+00
2.170000000000000000e+02 3.000000000000000000e+00 2.773277600606282434e+01 6.262857418479905292e+00
2.170000000000000000e+02 8.000000000000000000e+00 3.596046447753906250e+01 0.000000000000000000e+00
2.170000000000000000e+02 9.000000000000000000e+00 2.494131469726562500e+01 0.000000000000000000e+00
2.170000000000000000e+02 1.100000000000000000e+01 2.454919242858886719e+01 0.000000000000000000e+00
2.170000000000000000e+02 1.200000000000000000e+01 3.481927108764648438e+01 0.000000000000000000e+00
2.170000000000000000e+02 1.300000000000000000e+01 2.749784088134765625e+01 0.000000000000000000e+00
2.170000000000000000e+02 1.400000000000000000e+01 2.928639411926269531e+01 3.976275592698329531e-01
2.170000000000000000e+02 1.500000000000000000e+01 2.732635879516601562e+01 0.000000000000000000e+00
2.170000000000000000e+02 2.500000000000000000e+01 3.662279701232910156e+01 4.712369918823242188e+00
2.170000000000000000e+02 3.000000000000000000e+01 3.391091156005859375e+01 0.000000000000000000e+00
2.170000000000000000e+02 3.100000000000000000e+01 3.957219696044921875e+01 0.000000000000000000e+00
2.170000000000000000e+02 3.200000000000000000e+01 3.886094665527343750e+01 0.000000000000000000e+00
2.170000000000000000e+02 3.400000000000000000e+01 3.353672599792480469e+01 2.459554672241210938e+00
2.170000000000000000e+02 3.600000000000000000e+01 3.542574310302734375e+01 3.335441589355468750e+00
2.170000000000000000e+02 3.800000000000000000e+01 3.892187118530273438e+01 0.000000000000000000e+00
2.170000000000000000e+02 4.000000000000000000e+01 3.879737854003906250e+01 0.000000000000000000e+00
2.170000000000000000e+02 4.100000000000000000e+01 4.032556152343750000e+01 0.000000000000000000e+00
2.170000000000000000e+02 4.200000000000000000e+01 3.610356903076171875e+01 0.000000000000000000e+00
2.170000000000000000e+02 4.500000000000000000e+01 4.068625640869140625e+01 0.000000000000000000e+00
2.170000000000000000e+02 4.800000000000000000e+01 3.920310974121093750e+01 3.956222534179687500e-01
2.170000000000000000e+02 5.000000000000000000e+01 3.853308868408203125e+01 0.000000000000000000e+00
2.170000000000000000e+02 5.600000000000000000e+01 3.989894866943359375e+01 2.157108306884765625e+00
2.170000000000000000e+02 5.700000000000000000e+01 4.076296997070312500e+01 0.000000000000000000e+00
2.170000000000000000e+02 5.900000000000000000e+01 4.130829048156738281e+01 1.984579086303710938e+00
2.170000000000000000e+02 6.200000000000000000e+01 4.206295776367187500e+01 0.000000000000000000e+00
2.170000000000000000e+02 6.400000000000000000e+01 4.074327087402343750e+01 0.000000000000000000e+00
2.170000000000000000e+02 6.700000000000000000e+01 4.191932678222656250e+01 0.000000000000000000e+00
2.170000000000000000e+02 7.300000000000000000e+01 4.048087310791015625e+01 0.000000000000000000e+00
2.170000000000000000e+02 7.500000000000000000e+01 4.067140579223632812e+01 1.306533813476562500e-02
2.180000000000000000e+02 3.000000000000000000e+00 3.483945846557617188e+01 0.000000000000000000e+00
2.180000000000000000e+02 1.300000000000000000e+01 2.348883438110351562e+01 0.000000000000000000e+00
2.180000000000000000e+02 1.500000000000000000e+01 2.810492706298828125e+01 0.000000000000000000e+00
2.180000000000000000e+02 1.600000000000000000e+01 3.973522949218750000e+01 0.000000000000000000e+00
2.180000000000000000e+02 1.700000000000000000e+01 3.054391098022460938e+01 0.000000000000000000e+00
2.180000000000000000e+02 2.100000000000000000e+01 3.067384338378906250e+01 0.000000000000000000e+00
2.180000000000000000e+02 3.100000000000000000e+01 3.459851074218750000e+01 0.000000000000000000e+00
2.180000000000000000e+02 3.200000000000000000e+01 3.096037864685058594e+01 0.000000000000000000e+00
2.180000000000000000e+02 3.700000000000000000e+01 3.659627151489257812e+01 0.000000000000000000e+00
2.180000000000000000e+02 4.000000000000000000e+01 3.856134033203125000e+01 0.000000000000000000e+00
2.180000000000000000e+02 4.200000000000000000e+01 3.575583648681640625e+01 0.000000000000000000e+00
2.180000000000000000e+02 4.400000000000000000e+01 3.650279235839843750e+01 0.000000000000000000e+00
2.180000000000000000e+02 4.500000000000000000e+01 3.599568176269531250e+01 0.000000000000000000e+00
2.180000000000000000e+02 4.700000000000000000e+01 4.041213989257812500e+01 0.000000000000000000e+00
2.180000000000000000e+02 4.900000000000000000e+01 4.009054565429687500e+01 0.000000000000000000e+00
2.180000000000000000e+02 5.100000000000000000e+01 3.816508483886718750e+01 2.837203979492187500e+00
2.180000000000000000e+02 5.500000000000000000e+01 4.136337661743164062e+01 0.000000000000000000e+00
2.180000000000000000e+02 5.900000000000000000e+01 4.214282989501953125e+01 0.000000000000000000e+00
2.180000000000000000e+02 6.200000000000000000e+01 4.184984970092773438e+01 7.546043395996093750e-01
2.180000000000000000e+02 6.400000000000000000e+01 4.127462387084960938e+01 0.000000000000000000e+00
2.180000000000000000e+02 6.600000000000000000e+01 3.955139923095703125e+01 0.000000000000000000e+00
2.180000000000000000e+02 6.700000000000000000e+01 4.075980758666992188e+01 2.568470001220703125e+00
2.180000000000000000e+02 7.000000000000000000e+01 4.067358398437500000e+01 1.867515563964843750e+00
2.180000000000000000e+02 7.300000000000000000e+01 4.223666763305664062e+01 0.000000000000000000e+00
2.180000000000000000e+02 7.700000000000000000e+01 3.988759613037109375e+01 0.000000000000000000e+00
2.180000000000000000e+02 7.900000000000000000e+01 4.143773651123046875e+01 0.000000000000000000e+00
2.190000000000000000e+02 0.000000000000000000e+00 2.466354370117187500e+01 0.000000000000000000e+00
2.190000000000000000e+02 1.000000000000000000e+00 3.048149490356445312e+01 0.000000000000000000e+00
2.190000000000000000e+02 3.000000000000000000e+00 2.485060405731201172e+01 1.737814903259277344e+00
2.190000000000000000e+02 6.000000000000000000e+00 2.388966369628906250e+01 0.000000000000000000e+00
2.190000000000000000e+02 1.000000000000000000e+01 3.750533294677734375e+01 0.000000000000000000e+00
